Title, URL, Index
US judge to hear arguments on longer block to travel ban,http://www.foxnews.com/us/2017/03/29/us-judge-to-hear-arguments-on-longer-block-to-travel-ban.html,355
The Latest: Hawaii AG: An appeal of travel ban ruling likely,http://www.foxnews.com/us/2017/03/30/latest-hawaii-ag-appeal-travel-ban-ruling-likely.html,356
A look at latest ruling on Trump administration travel ban,http://www.foxnews.com/us/2017/03/30/look-at-latest-ruling-on-trump-administration-travel-ban.html,357
"16 states, DC urge court to continue to block travel ban",http://www.foxnews.com/us/2017/03/31/16-states-dc-urge-court-to-continue-to-block-travel-ban.html,358
US seeks speedy appeal hearing in Hawaii travel ban case,http://www.foxnews.com/us/2017/03/31/us-seeks-speedy-appeal-hearing-in-hawaii-travel-ban-case.html,359
The Latest: Court sets schedule for travel ban appeal,http://www.foxnews.com/us/2017/04/03/latest-court-sets-schedule-for-travel-ban-appeal.html,360
Trump administration: Travel ban is religiously neutral,http://www.foxnews.com/us/2017/04/07/trump-administration-travel-ban-is-religiously-neutral.html,361
14 states urge appeals court to reinstate travel ban,http://www.foxnews.com/us/2017/04/10/14-states-urge-appeals-court-to-reinstate-travel-ban.html,362
Hawaii asks full court to hear Trump travel ban appeal,http://www.foxnews.com/us/2017/04/11/hawaii-asks-full-court-to-hear-trump-travel-ban-appeal.html,363
"Attorneys general from 16 states, DC fight travel ban appeal",http://www.foxnews.com/us/2017/04/19/attorneys-general-from-16-states-dc-fight-travel-ban-appeal.html,364
3 judges to hear appeal of Hawaii ruling blocking travel ban,http://www.foxnews.com/us/2017/04/21/3-judges-to-hear-appeal-hawaii-ruling-blocking-travel-ban.html,365
Judge seems reluctant to issue another travel ban injunction,http://www.foxnews.com/us/2017/04/21/judge-seems-reluctant-to-issue-another-travel-ban-injunction.html,366
Trump repeats criticism of court that halted 1st travel ban,http://www.foxnews.com/us/2017/04/27/trump-repeats-criticism-court-that-halted-1st-travel-ban.html,367
Q&A: Trump's new travel ban faces key test in appeals court,http://www.foxnews.com/us/2017/05/06/qa-trump-new-travel-ban-faces-key-test-in-appeals-court.html,368
Appeals court to weigh challenge to revised Trump travel ban,http://www.foxnews.com/us/2017/05/08/appeals-court-to-weigh-challenge-to-revised-trump-travel-ban.html,369
The Latest: 13 judges to hear revised Trump travel ban case,http://www.foxnews.com/us/2017/05/08/latest-13-judges-to-hear-revised-trump-travel-ban-case.html,370
Far fewer refugees entering US despite travel ban setbacks,http://www.foxnews.com/us/2017/05/09/far-fewer-refugees-entering-us-despite-travel-ban-setbacks.html,371
Trump's comments on Muslims could haunt him in appeals court,http://www.foxnews.com/us/2017/05/09/trump-comments-on-muslims-could-haunt-him-in-appeals-court.html,372
Federal judge in DC delays ruling in Trump travel ban case | Fox News,http://www.foxnews.com/us/2017/05/11/federal-judge-in-dc-delays-ruling-in-trump-travel-ban-case.html,373
Federal judge in DC delays ruling in Trump travel ban case,http://www.foxnews.com/us/2017/05/11/federal-judge-in-dc-delays-ruling-in-trump-travel-ban-case.html,374
Federal judges ask if travel ban is biased against Muslims,http://www.foxnews.com/us/2017/05/15/another-appeals-court-to-weigh-trumps-revised-travel-ban.html,375
AP News Guide: What to know about travel ban appeals,http://www.foxnews.com/us/2017/05/15/ap-news-guide-what-to-know-about-travel-ban-appeals.html,376
The Latest: Trump confident travel ban is lawful | Fox News,http://www.foxnews.com/us/2017/05/15/latest-court-peppers-lawyer-about-trump-travel-ban.html,377
The Latest: Trump confident travel ban is lawful,http://www.foxnews.com/us/2017/05/15/latest-court-peppers-lawyer-about-trump-travel-ban.html,378
The Latest: Trump confident travel ban will be upheld,http://www.foxnews.com/us/2017/05/15/latest-trump-confident-travel-ban-will-be-upheld.html,379
Travel ban judges scrutinize Trump's Muslim statements,http://www.foxnews.com/us/2017/05/15/travel-ban-judges-scrutinize-trump-muslim-statements.html,380
Who are 3 judges who heard arguments on Trump travel ban?,http://www.foxnews.com/us/2017/05/15/who-are-3-judges-hearing-arguments-on-trump-travel-ban.html,381
Who are 3 judges who heard arguments on Trump travel ban?,http://www.foxnews.com/us/2017/05/15/who-are-3-judges-who-heard-arguments-on-trump-travel-ban.html,382
Q&A: What to know about travel ban appeals,http://www.foxnews.com/us/2017/05/16/q-what-to-know-about-travel-ban-appeals.html,383
Trump travel ban blocked; fight headed for Supreme Court | Fox News,http://www.foxnews.com/us/2017/05/25/appeals-court-deals-blow-to-trump-administration-travel-ban.html,384
Trump travel ban blocked; fight headed for Supreme Court,http://www.foxnews.com/us/2017/05/25/appeals-court-deals-blow-to-trump-administration-travel-ban.html,385
The Latest: Trump to take travel ban to Supreme Court,http://www.foxnews.com/us/2017/05/25/latest-court-trump-travel-ban-rooted-in-intolerance.html,386
Q&A: A look at latest legal loss for Trump travel ban,http://www.foxnews.com/us/2017/05/25/q-look-at-latest-legal-loss-for-trump-travel-ban.html,387
NC billboard supporting Trump travel ban ignites ... - Fox News,http://www.foxnews.com/us/2017/05/26/nc-billboard-supporting-trump-travel-ban-ignites-controversy-with-911-reference.html,388
NC billboard supporting Trump travel ban ignites controversy with 9/11 reference,http://www.foxnews.com/us/2017/05/26/nc-billboard-supporting-trump-travel-ban-ignites-controversy-with-911-reference.html,389
Q&A: A look at latest legal loss for Trump travel ban,http://www.foxnews.com/us/2017/05/26/q-look-at-latest-legal-loss-for-trump-travel-ban.html,390
Trump travel ban showdown headed for Supreme Court,http://www.foxnews.com/us/2017/05/26/trump-travel-ban-showdown-headed-for-supreme-court.html,391
Supreme Court travel ban case could test Trump's reach,http://www.foxnews.com/us/2017/05/27/supreme-court-travel-ban-case-could-test-trumps-reach.html,392
"Trump a ‘racist, sexist megalomaniac,’ Princeton prof says in commencement speech",http://www.foxnews.com/us/2017/05/28/trump-racist-sexist-megalomaniac-princeton-prof-says-in-commencement-speech.html,393
Travel ban to test Supreme Court view of presidential power,http://www.foxnews.com/us/2017/05/29/travel-ban-to-test-supreme-court-view-presidential-power.html,394
Trump asks Supreme Court to reinstate travel ban,http://www.foxnews.com/us/2017/06/01/trump-asks-supreme-court-to-reinstate-travel-ban.html,395
The Latest: ACLU against effort to allow Trump travel ban,http://www.foxnews.com/us/2017/06/02/latest-aclu-against-effort-to-allow-trump-travel-ban.html,396
Morning brief: White House asks Supreme Court to revive travel order,http://www.foxnews.com/us/2017/06/02/morning-brief-white-house-asks-supreme-court-to-revive-travel-order.html,397
Supreme Court asked to let Trump travel ban take effect,http://www.foxnews.com/us/2017/06/02/trump-asks-supreme-court-to-reinstate-travel-ban.html,398
The Latest: Trump's condolences to British prime minister,http://www.foxnews.com/us/2017/06/03/latest-trumps-condolences-to-british-prime-minister.html,399
The Latest: Critics say Trump tweets may undercut legal case,http://www.foxnews.com/us/2017/06/05/latest-travel-ban-critics-say-trump-is-hurting-his-case.html,400
Legal experts to Trump on travel ban: Twitter hurting cause | Fox News,http://www.foxnews.com/us/2017/06/05/trump-lashes-out-at-doj-over-travel-ban-legal-strategy.html,401
Legal experts to Trump on travel ban: Twitter hurting cause,http://www.foxnews.com/us/2017/06/05/trump-lashes-out-at-doj-over-travel-ban-legal-strategy.html,402
"Trump travel ban dealt another blow, faces high court next | Fox News",http://www.foxnews.com/us/2017/06/12/another-us-appeals-court-keeps-trumps-travel-ban-blocked.html,403
"Trump travel ban dealt another blow, faces high court next",http://www.foxnews.com/us/2017/06/12/another-us-appeals-court-keeps-trumps-travel-ban-blocked.html,404
Hawaii urges court to keep hold on Trump travel ban,http://www.foxnews.com/us/2017/06/12/hawaii-urges-court-to-keep-hold-on-trump-travel-ban.html,405
The Latest: Hawaii official: Ruling shows US system works,http://www.foxnews.com/us/2017/06/12/latest-white-house-says-travel-ban-is-fully-lawful.html,406
Justices give gov't time to address second travel ban ruling,http://www.foxnews.com/us/2017/06/13/justices-give-govt-time-to-address-second-travel-ban-ruling.html,407
Q&A: What's next in the legal fight over the travel ban,http://www.foxnews.com/us/2017/06/13/q-whats-next-in-legal-fight-over-travel-ban.html,408
Trump says travel ban ruling comes at 'dangerous time',http://www.foxnews.com/us/2017/06/13/trump-says-travel-ban-ruling-comes-at-dangerous-time.html,409
Trump pushes back on claims that travel ban soon to expire,http://www.foxnews.com/us/2017/06/14/trump-delays-effective-date-travel-ban-amid-court-battle.html,410
Trump visiting Supreme Court as justices weigh travel ban,http://www.foxnews.com/us/2017/06/15/trump-visiting-supreme-court-as-justices-weigh-travel-ban.html,411
Poll: Courts are right in blocking Trump's travel ban | Fox News,http://www.foxnews.com/us/2017/06/19/poll-courts-are-right-in-blocking-trumps-travel-ban.html,412
Poll: Courts are right in blocking Trump's travel ban,http://www.foxnews.com/us/2017/06/19/poll-courts-are-right-in-blocking-trumps-travel-ban.html,413
Poll: Courts are right in blocking Trump's travel ban,http://www.foxnews.com/us/2017/06/20/poll-courts-are-right-in-blocking-trumps-travel-ban.html,414
Supreme Court could reveal action on travel ban at any time | Fox News,http://www.foxnews.com/us/2017/06/23/supreme-court-could-reveal-action-on-travel-ban-at-any-time.html,415
Supreme Court could reveal action on travel ban at any time,http://www.foxnews.com/us/2017/06/23/supreme-court-could-reveal-action-on-travel-ban-at-any-time.html,416
"Big cases, retirement rumors as Supreme Court nears finish",http://www.foxnews.com/us/2017/06/24/big-cases-retirement-rumors-as-supreme-court-nears-finish.html,417
Options for Supreme Court on Trump travel ban | Fox News,http://www.foxnews.com/us/2017/06/25/options-for-supreme-court-on-trump-travel-ban.html,418
Options for Supreme Court on Trump travel ban,http://www.foxnews.com/us/2017/06/25/options-for-supreme-court-on-trump-travel-ban.html,419
Attention on Supreme Court as justice weigh Trump travel ban | Fox ...,http://www.foxnews.com/us/2017/06/26/attention-on-supreme-court-as-justice-weigh-trump-travel-ban.html,420
Attention on Supreme Court as justice weigh Trump travel ban,http://www.foxnews.com/us/2017/06/26/attention-on-supreme-court-as-justice-weigh-trump-travel-ban.html,421
The Latest: Trump travel ban takes effect Thursday,http://www.foxnews.com/us/2017/06/26/latest-court-lets-travel-ban-mostly-go-into-effect.html,422
Trump travel ban partly reinstated; fall court arguments set | Fox News,http://www.foxnews.com/us/2017/06/26/supreme-court-reinstates-trump-travel-ban.html,423
Trump travel ban partly reinstated; fall court arguments set,http://www.foxnews.com/us/2017/06/26/supreme-court-reinstates-trump-travel-ban.html,424
Supreme Court last day notable for what was and wasn't said,http://www.foxnews.com/us/2017/06/26/travel-ban-church-state-case-await-action-by-supreme-court.html,425
"US sets new visa rules for 6 mainly Muslim nations, refugees",http://www.foxnews.com/us/2017/06/27/few-answers-on-travel-ban-as-launch-deadline-looms.html,426
The Latest: Vetted refugees can come to US through July 6,http://www.foxnews.com/us/2017/06/27/latest-iranians-brush-off-us-travel-ban.html,427
Lawyers prepare to defend travelers to US at airports,http://www.foxnews.com/us/2017/06/27/lawyers-prepare-to-defend-travelers-to-us-at-airports.html,428
The Latest: US issues new visa criteria for 6 Muslim nations,http://www.foxnews.com/us/2017/06/28/latest-officials-finalizing-criteria-for-travel-ban.html,429
Questions and answers about officers who enforce travel ban,http://www.foxnews.com/us/2017/06/28/questions-and-answers-about-officers-who-enforce-travel-ban.html,430
Analysis: Trump's travel ban a far cry from original,http://www.foxnews.com/us/2017/06/29/analysis-trumps-travel-ban-far-cry-from-original.html,431
The Latest: US adds fiancés to travel ban exemptions,http://www.foxnews.com/us/2017/06/29/latest-mideast-biggest-airline-flights-to-us-as-normal.html,432
MORNING BRIEF: Trump administration sets new visa rules for travel-ban countries,http://www.foxnews.com/us/2017/06/29/morning-brief-trump-administration-sets-new-visa-rules-for-travel-ban-countries.html,433
"Travel ban was on, then off. Now it's back, but different",http://www.foxnews.com/us/2017/06/29/travel-ban-was-on-then-off-now-its-back-but-different.html,434
Travel ban takes effect but less chaos expected,http://www.foxnews.com/us/2017/06/29/us-sets-new-visa-rules-for-6-mainly-muslim-nations-refugees.html,435
Analysis: Trump's policy now incredible shrinking travel ban,http://www.foxnews.com/us/2017/06/30/analysis-trumps-policy-now-incredible-shrinking-travel-ban.html,436
The Latest: Iran says US travel ban 'truly shameful',http://www.foxnews.com/us/2017/06/30/latest-iran-top-diplomat-us-ban-targets-grandmothers.html,437
More court challenges expected for Trump's new travel ban | Fox News,http://www.foxnews.com/us/2017/06/30/more-court-challenges-expected-for-trumps-new-travel-ban.html,438
More court challenges expected for Trump's new travel ban,http://www.foxnews.com/us/2017/06/30/more-court-challenges-expected-for-trumps-new-travel-ban.html,439
MORNING BRIEF: Trump's travel ban begins to minimal disruption,http://www.foxnews.com/us/2017/06/30/morning-brief-trumps-travel-ban-begins-to-minimal-disruption.html,440
"Travel ban was on, then off. Now it's back, but different",http://www.foxnews.com/us/2017/06/30/travel-ban-was-on-then-off-now-its-back-but-different.html,441
"For Iranian-Americans, Trump travel ban keeps families apart | Fox News",http://www.foxnews.com/us/2017/07/01/for-iranian-americans-trump-travel-ban-keeps-families-apart.html,442
"For Iranian-Americans, Trump travel ban keeps families apart",http://www.foxnews.com/us/2017/07/01/for-iranian-americans-trump-travel-ban-keeps-families-apart.html,443
Hawaii: Including grandmas in travel ban 'preposterous',http://www.foxnews.com/us/2017/07/05/hawaii-including-grandmas-in-travel-ban-preposterous.html,444
US judge in Hawaii leaves Trump's travel ban rules in place,http://www.foxnews.com/us/2017/07/06/us-judge-in-hawaii-leaves-trumps-travel-ban-rules-in-place.html,445
Appeals court refuses to weigh in on Trump travel ban rules,http://www.foxnews.com/us/2017/07/07/hawaii-wants-appeals-court-to-weigh-in-on-travel-ban-rules.html,446
The Latest: Appeals court won't weigh in on travel ban rules,http://www.foxnews.com/us/2017/07/07/latest-appeals-court-wont-weigh-in-on-travel-ban-rules.html,447
Hawaii takes another shot at Trump's travel ban,http://www.foxnews.com/us/2017/07/08/hawaii-takes-another-shot-at-trumps-travel-ban.html,448
Iranian researcher traveling to Boston detained at airport,http://www.foxnews.com/us/2017/07/11/iranian-researcher-traveling-to-boston-detained-at-airport.html,449
US lawyers urge court to deny Hawaii's travel ban request,http://www.foxnews.com/us/2017/07/11/us-lawyers-urge-court-to-deny-hawaiis-travel-ban-request.html,450
"Don’t blame travel ban on Iranian cancer doctor being detained, sent back, Border Patrol says",http://www.foxnews.com/us/2017/07/12/don-t-blame-travel-ban-on-iranian-cancer-doctor-being-detained-sent-back-border-patrol-says.html,451
Judge expands list of relatives exempted from travel ban,http://www.foxnews.com/us/2017/07/14/judge-expands-list-relatives-exempted-from-travel-ban.html,452
The Latest: Gorsuch encourages tolerance among new citizens,http://www.foxnews.com/us/2017/07/17/latest-gorsuch-hears-about-travel-ban-at-conference.html,453
US colleges help foreign students wary of traveling home,http://www.foxnews.com/us/2017/08/09/us-colleges-help-foreign-students-wary-traveling-home.html,454
APNewsBreak: Grandmother in travel ban flap arriving in US,http://www.foxnews.com/us/2017/08/12/apnewsbreak-grandmother-in-travel-ban-flap-arriving-in-us.html,455
APNewsBreak: Grandmother in travel ban flap arrives in US,http://www.foxnews.com/us/2017/08/13/apnewsbreak-grandmother-in-travel-ban-flap-arrives-in-us.html,456
APNewsBreak: Grandmother in travel ban lawsuit arrives in US,http://www.foxnews.com/us/2017/08/13/apnewsbreak-grandmother-in-travel-ban-lawsuit-arrives-in-us.html,457
Federal authorities: Travel ban deal impacts fewer than 20,http://www.foxnews.com/us/2017/09/01/federal-authorities-travel-ban-deal-impacts-fewer-than-20.html,458
Trump's travel restrictions have Muslims on hajj concerned,http://www.foxnews.com/us/2017/09/01/trumps-travel-restrictions-have-muslims-on-hajj-concerned.html,459
"European leaders oppose Trump travel ban, far right applauds",http://www.foxnews.com/world/2017/01/29/european-leaders-oppose-trump-travel-ban-far-right-applauds.html,460
Indonesia: US travel ban could hurt fight against terrorism,http://www.foxnews.com/world/2017/01/29/indonesia-us-travel-ban-could-hurt-fight-against-terrorism.html,461
Somalia-born Farah troubled by Trump's travel ban,http://www.foxnews.com/world/2017/01/29/somalia-born-farah-troubled-by-trump-travel-ban.html,462
Syrian musician in limbo after travel ban,http://www.foxnews.com/world/2017/01/29/syrian-musician-in-limbo-after-travel-ban.html,463
Islamic body calls US travel ban a 'grave concern',http://www.foxnews.com/world/2017/01/30/57-nation-islamic-body-calls-us-travel-ban-grave-concern.html,464
AP Analysis: Trump travel ban risks straining Mideast ties | Fox News,http://www.foxnews.com/world/2017/01/30/ap-analysis-trump-travel-ban-risks-straining-mideast-ties.html,465
The Latest: 57-nation Islamic body expresses 'grave concern',http://www.foxnews.com/world/2017/01/30/latest-57-nation-islamic-body-expresses-grave-concern.html,466
Premier: Trump ban doesn't affect Australia passport holders,http://www.foxnews.com/world/2017/01/30/premier-trump-ban-doesnt-affect-australia-passport-holders.html,467
Populist Geert Wilders praises Donald Trump's travel bans,http://www.foxnews.com/world/2017/01/31/populist-geert-wilders-praises-donald-trump-travel-bans.html,468
Vatican newspaper calls out Trump's travel ban,http://www.foxnews.com/world/2017/02/01/vatican-newspaper-calls-out-trump-travel-ban.html,469
Bosnian school offers scholarships to people banned from US,http://www.foxnews.com/world/2017/02/03/bosnian-school-offers-scholarships-to-people-banned-from-us.html,470
UN refugees agency concerned by US travel ban implications,http://www.foxnews.com/world/2017/02/04/un-refugees-agency-concerned-by-us-travel-ban-implications.html,471
Iran lifts ban on U.S. wrestling team,http://www.foxnews.com/world/2017/02/05/iran-lifts-ban-on-u-s-wrestling-team.html,472
Chinese judge labels Trump 'public enemy of the rule of law',http://www.foxnews.com/world/2017/02/07/chinese-judge-labels-trump-public-enemy-rule-law.html,473
Pope repeats 'bridges not walls' after Trump travel ban,http://www.foxnews.com/world/2017/02/08/pope-repeats-bridges-not-walls-after-trump-travel-ban.html,474
Islamic State fighters reportedly calling Trump travel ban the 'blessed ban',http://www.foxnews.com/world/2017/02/09/islamic-state-fighters-reportedly-calling-trump-travel-ban-blessed-ban.html,475
Majority of Europeans in favor of a Trump-style Muslim ban ... - Fox News,http://www.foxnews.com/world/2017/02/09/majority-europeans-in-favor-trump-style-muslim-ban-poll-shows.html,476
"Trump moves spark Iraqi anger, calls against future alliance",http://www.foxnews.com/world/2017/02/13/trump-moves-spark-iraqi-anger-calls-against-future-alliance.html,477
Somaliland asks US for exemption to Trump's travel ban,http://www.foxnews.com/world/2017/02/14/somaliland-asks-us-for-exemption-to-trump-travel-ban.html,478
"Kelly: Trump is working on a ""streamlined"" travel ban",http://www.foxnews.com/world/2017/02/18/kelly-trump-is-working-on-streamlined-travel-ban.html,479
"Indonesians shocked by Trump, but still admire US values",http://www.foxnews.com/world/2017/03/02/indonesians-shocked-by-trump-but-still-admire-us-values.html,480
Iraq welcomes removal from revised US travel ban,http://www.foxnews.com/world/2017/03/06/iraq-welcomes-removal-from-revised-us-travel-ban.html,481
"Revised US travel ban leaves Syrians confused, yet hopeful",http://www.foxnews.com/world/2017/03/06/revised-us-travel-ban-leaves-syrians-confused-yet-hopeful.html,482
The Latest: Iran to stop visas for Americans after new ban,http://www.foxnews.com/world/2017/03/07/latest-iran-to-stop-visas-for-americans-after-new-ban.html,483
"Proposed Israel travel ban moves forward, draws comparisons to Trump's",http://www.foxnews.com/world/2017/03/08/proposed-israel-travel-ban-moves-forward-draws-comparisons-to-trumps.html,484
FIFA reminds US about World Cup obligations amid travel ban,http://www.foxnews.com/world/2017/03/09/fifa-reminds-us-about-world-cup-obligations-amid-travel-ban.html,485
Toronto school board will no longer have US trips due to Trump travel ban fears,http://www.foxnews.com/world/2017/03/24/toronto-school-board-will-no-longer-have-us-trips-due-to-trump-travel-ban-fears.html,486
Trump's Indonesian business partner slapped with travel ban,http://www.foxnews.com/world/2017/06/26/trumps-indonesian-business-partner-slapped-with-travel-ban.html,487
Iran says US travel ban is 'racist' and 'unfair',http://www.foxnews.com/world/2017/06/28/iran-says-us-travel-ban-is-racist-and-unfair.html,488
Travel ban a blow to Sudan refugees awaiting US resettlement,http://www.foxnews.com/world/2017/06/28/travel-ban-blow-to-sudan-refugees-awaiting-us-resettlement.html,489
Syrian family on cusp of resettlement resigned to travel ban,http://www.foxnews.com/world/2017/06/29/syrian-family-on-cusp-resettlement-resigned-to-travel-ban.html,490
Travel ban a blow to Sudan refugees awaiting US resettlement,http://www.foxnews.com/world/2017/06/29/travel-ban-blow-to-sudan-refugees-awaiting-us-resettlement.html,491
